commune_code,commune_full_name,province_code,province_full_name,boundary_source_url
29107,Xã Thới Thuận,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29107_thoi_thuan.geojson
29110,Xã Ba Tri,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29110_ba_tri.geojson
29122,Xã Mỹ Chánh Hoà,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29122_my_chanh_hoa.geojson
29125,Xã Bảo Thạnh,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29125_bao_thanh.geojson
29137,Xã Tân Xuân,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29137_tan_xuan.geojson
29143,Xã An Ngãi Trung,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29143_an_ngai_trung.geojson
29158,Xã An Hiệp,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29158_an_hiep.geojson
29167,Xã Tân Thuỷ,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29167_tan_thuy.geojson
29182,Xã Thạnh Phú,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29182_thanh_phu.geojson
29191,Xã Quới Điền,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29191_quoi_dien.geojson
29194,Xã Đại Điền,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29194_dai_dien.geojson
29221,Xã Thạnh Hải,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29221_thanh_hai.geojson
29224,Xã An Qui,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29224_an_qui.geojson
29227,Xã Thạnh Phong,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29227_thanh_phong.geojson
29242,Phường Trà Vinh,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29242_tra_vinh.geojson
29254,Phường Nguyệt Hoá,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29254_nguyet_hoa.geojson
29263,Phường Long Đức,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29263_long_duc.geojson
29266,Xã Càng Long,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29266_cang_long.geojson
29275,Xã An Trường,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29275_an_truong.geojson
29278,Xã Tân An,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29278_tan_an.geojson
29287,Xã Bình Phú,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29287_binh_phu.geojson
29302,Xã Nhị Long,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29302_nhi_long.geojson
29308,Xã Cầu Kè,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29308_cau_ke.geojson
29317,Xã An Phú Tân,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29317_an_phu_tan.geojson
29329,Xã Phong Thạnh,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29329_phong_thanh.geojson
29335,Xã Tam Ngãi,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29335_tam_ngai.geojson
29341,Xã Tiểu Cần,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29341_tieu_can.geojson
29362,Xã Hùng Hoà,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29362_hung_hoa.geojson
29365,Xã Tập Ngãi,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29365_tap_ngai.geojson
29371,Xã Tân Hoà,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29371_tan_hoa.geojson
29374,Xã Châu Thành,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29374_chau_thanh.geojson
29386,Xã Song Lộc,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29386_song_loc.geojson
29398,Phường Hoà Thuận,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29398_hoa_thuan.geojson
29407,Xã Hưng Mỹ,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29407_hung_my.geojson
29410,Xã Hoà Minh,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29410_hoa_minh.geojson
29413,Xã Long Hoà,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29413_long_hoa.geojson
29416,Xã Cầu Ngang,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29416_cau_ngang.geojson
29419,Xã Mỹ Long,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29419_my_long.geojson
29431,Xã Vinh Kim,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29431_vinh_kim.geojson
29446,Xã Nhị Trường,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29446_nhi_truong.geojson
29455,Xã Hiệp Mỹ,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29455_hiep_my.geojson
29461,Xã Trà Cú,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29461_tra_cu.geojson
29467,Xã Tập Sơn,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29467_tap_son.geojson
29476,Xã Lưu Nghiệp Anh,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29476_luu_nghiep_anh.geojson
29489,Xã Hàm Giang,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29489_ham_giang.geojson
29491,Xã Đại An,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29491_dai_an.geojson
29497,Xã Đôn Châu,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29497_don_chau.geojson
29506,Xã Long Hiệp,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29506_long_hiep.geojson
29512,Phường Duyên Hải,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29512_duyen_hai.geojson
29513,Xã Long Thành,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29513_long_thanh.geojson
29516,Phường Trường Long Hoà,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29516_truong_long_hoa.geojson
29518,Xã Long Hữu,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29518_long_huu.geojson
29530,Xã Ngũ Lạc,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29530_ngu_lac.geojson
29533,Xã Long Vĩnh,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29533_long_vinh.geojson
29536,Xã Đông Hải,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29536_dong_hai.geojson
29551,Phường Long Châu,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29551_long_chau.geojson
29557,Phường Phước Hậu,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29557_phuoc_hau.geojson
29566,Phường Tân Ngãi,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29566_tan_ngai.geojson
29584,Xã An Bình,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29584_an_binh.geojson
29590,Phường Thanh Đức,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29590_thanh_duc.geojson
29593,Phường Tân Hạnh,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29593_tan_hanh.geojson
29602,Xã Long Hồ,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29602_long_ho.geojson
29611,Xã Phú Quới,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29611_phu_quoi.geojson
29623,Xã Nhơn Phú,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29623_nhon_phu.geojson
29638,Xã Bình Phước,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29638_binh_phuoc.geojson
29641,Xã Cái Nhum,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29641_cai_nhum.geojson
29653,Xã Tân Long Hội,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29653_tan_long_hoi.geojson
29659,Xã Trung Thành,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29659_trung_thanh.geojson
29668,Xã Quới An,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29668_quoi_an.geojson
29677,Xã Quới Thiện,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29677_quoi_thien.geojson
29683,Xã Trung Hiệp,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29683_trung_hiep.geojson
29698,Xã Trung Ngãi,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29698_trung_ngai.geojson
29701,Xã Hiếu Phụng,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29701_hieu_phung.geojson
29713,Xã Hiếu Thành,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29713_hieu_thanh.geojson
29719,Xã Tam Bình,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29719_tam_binh.geojson
29728,Xã Cái Ngang,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29728_cai_ngang.geojson
29734,Xã Hoà Hiệp,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29734_hoa_hiep.geojson
29740,Xã Song Phú,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29740_song_phu.geojson
29767,Xã Ngãi Tứ,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29767_ngai_tu.geojson
29770,Phường Cái Vồn,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29770_cai_von.geojson
29771,Phường Bình Minh,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29771_binh_minh.geojson
29785,Xã Tân Lược,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29785_tan_luoc.geojson
29788,Xã Mỹ Thuận,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29788_my_thuan.geojson
29800,Xã Tân Quới,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29800_tan_quoi.geojson
29812,Phường Đông Thành,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29812_dong_thanh.geojson
29821,Xã Trà Ôn,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29821_tra_on.geojson
29830,Xã Hoà Bình,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29830_hoa_binh.geojson
29836,Xã Trà Côn,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29836_tra_con.geojson
29845,Xã Vĩnh Xuân,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29845_vinh_xuan.geojson
29857,Xã Lục Sĩ Thành,86,Tỉnh Vĩnh Long,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/86_vinh_long/wards/29857_luc_si_thanh.geojson
30292,Phường Bình Đức,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30292_binh_duc.geojson
30301,Phường Mỹ Thới,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30301_my_thoi.geojson
30307,Phường Long Xuyên,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30307_long_xuyen.geojson
30313,Xã Mỹ Hoà Hưng,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30313_my_hoa_hung.geojson
30316,Phường Châu Đốc,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30316_chau_doc.geojson
30325,Phường Vĩnh Tế,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30325_vinh_te.geojson
30337,Xã An Phú,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30337_an_phu.geojson
30341,Xã Khánh Bình,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30341_khanh_binh.geojson
30346,Xã Nhơn Hội,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30346_nhon_hoi.geojson
30352,Xã Phú Hữu,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30352_phu_huu.geojson
30367,Xã Vĩnh Hậu,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30367_vinh_hau.geojson
30376,Phường Tân Châu,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30376_tan_chau.geojson
30377,Phường Long Phú,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30377_long_phu.geojson
30385,Xã Vĩnh Xương,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30385_vinh_xuong.geojson
30388,Xã Tân An,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30388_tan_an.geojson
30403,Xã Châu Phong,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30403_chau_phong.geojson
30406,Xã Phú Tân,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30406_phu_tan.geojson
30409,Xã Chợ Vàm,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30409_cho_vam.geojson
30421,Xã Phú Lâm,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30421_phu_lam.geojson
30430,Xã Hoà Lạc,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30430_hoa_lac.geojson
30436,Xã Phú An,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30436_phu_an.geojson
30445,Xã Bình Thạnh Đông,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30445_binh_thanh_dong.geojson
30463,Xã Châu Phú,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30463_chau_phu.geojson
30469,Xã Mỹ Đức,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30469_my_duc.geojson
30478,Xã Vĩnh Thạnh Trung,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30478_vinh_thanh_trung.geojson
30481,Xã Thạnh Mỹ Tây,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30481_thanh_my_tay.geojson
30487,Xã Bình Mỹ,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30487_binh_my.geojson
30502,Phường Thới Sơn,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30502_thoi_son.geojson
30505,Phường Chi Lăng,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30505_chi_lang.geojson
30520,Phường Tịnh Biên,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30520_tinh_bien.geojson
30526,Xã An Cư,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30526_an_cu.geojson
30538,Xã Núi Cấm,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30538_nui_cam.geojson
30544,Xã Tri Tôn,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30544_tri_ton.geojson
30547,Xã Ba Chúc,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30547_ba_chuc.geojson
30568,Xã Vĩnh Gia,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30568_vinh_gia.geojson
30577,Xã Ô Lâm,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30577_o_lam.geojson
30580,Xã Cô Tô,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30580_co_to.geojson
30589,Xã An Châu,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30589_an_chau.geojson
30595,Xã Cần Đăng,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30595_can_dang.geojson
30604,Xã Vĩnh An,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30604_vinh_an.geojson
30607,Xã Bình Hoà,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30607_binh_hoa.geojson
30619,Xã Vĩnh Hanh,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30619_vinh_hanh.geojson
30628,Xã Chợ Mới,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30628_cho_moi.geojson
30631,Xã Long Điền,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30631_long_dien.geojson
30643,Xã Cù Lao Giêng,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30643_cu_lao_gieng.geojson
30658,Xã Nhơn Mỹ,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30658_nhon_my.geojson
30664,Xã Long Kiến,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30664_long_kien.geojson
30673,Xã Hội An,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30673_hoi_an.geojson
30682,Xã Thoại Sơn,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30682_thoai_son.geojson
30685,Xã Phú Hoà,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30685_phu_hoa.geojson
30688,Xã Óc Eo,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30688_oc_eo.geojson
30691,Xã Tây Phú,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30691_tay_phu.geojson
30697,Xã Vĩnh Trạch,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30697_vinh_trach.geojson
30709,Xã Định Mỹ,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30709_dinh_my.geojson
30742,Phường Rạch Giá,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30742_rach_gia.geojson
30760,Phường Vĩnh Thông,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30760_vinh_thong.geojson
30766,Phường Tô Châu,91,Tỉnh An Giang,https://raw.githubusercontent.com/thanglequoc/vietnamese-provinces-database/master/json/geojson/91_an_giang/wards/30766_to_chau.geojson
